hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\Credentials.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\Token.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\TokenIdentifier.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\Progressable.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\StringUtils.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\ApplicationAttemptId.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\ApplicationId.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\ContainerId.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\LocalResource.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\LocalResourceType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\LocalResourceVisibility.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\SerializedException.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\URL.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\conf\YarnConfiguration.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\event\AsyncDispatcher.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\event\Dispatcher.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\test\java\org\apache\hadoop\yarn\event\DrainDispatcher.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\event\EventHandler.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\exceptions\YarnException.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\ContainerExecutor.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\DefaultContainerExecutor.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\DeletionService.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\LocalDirsHandlerService.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\ResourceLocalizationSpec.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\LocalResourceStatus.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\LocalizerAction.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\LocalizerHeartbeatResponse.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\LocalizerStatus.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\ResourceStatusType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\impl\pb\LocalResourceStatusPBImpl.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\protocolrecords\impl\pb\LocalizerStatusPBImpl.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\application\Application.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\application\ApplicationEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\application\ApplicationEventType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\application\ApplicationImpl.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\Container.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\ContainerEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\ContainerEventType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\ContainerImpl.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\ContainerResourceFailedEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\ApplicationLocalizationEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\ContainerLocalizationCleanupEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\ContainerLocalizationEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\ContainerLocalizationRequestEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\LocalizationEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\LocalizationEventType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\LocalizerEvent.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\LocalizerEventType.java
hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestResourceLocalizationService.java,hadoop-2.7.3-src\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\event\LocalizerResourceRequestEvent.java
